index,City,Date,Card Type,Exp Type,Gender,Amount
9070,"Bengaluru, India",6-Dec-14,Silver,Bills,M,279095
9071,"Ahmedabad, India",21-May-14,Signature,Fuel,F,83767
9072,"Bengaluru, India",30-Mar-14,Signature,Fuel,F,64312
9073,"Ahmedabad, India",12-Apr-15,Gold,Food,M,132485
9074,"Bengaluru, India",24-May-14,Platinum,Entertainment,M,3738
9075,"Greater Mumbai, India",30-Sep-14,Silver,Grocery,M,231376
9076,"Delhi, India",4-Jan-15,Gold,Bills,F,97325
9077,"Greater Mumbai, India",24-Nov-13,Gold,Food,F,124422
9078,"Ahmedabad, India",16-Jan-15,Platinum,Bills,M,81484
9079,"Bengaluru, India",6-Jan-14,Gold,Fuel,M,264605
9080,"Delhi, India",11-Oct-14,Silver,Fuel,M,54693
9081,"Delhi, India",22-Apr-14,Signature,Fuel,M,245848
9082,"Ahmedabad, India",16-Jul-14,Silver,Fuel,F,242405
9083,"Greater Mumbai, India",6-May-14,Gold,Fuel,M,190762
9084,"Bengaluru, India",20-Nov-14,Silver,Bills,M,74619
9085,"Ahmedabad, India",10-Nov-13,Signature,Fuel,M,148313
9086,"Ahmedabad, India",6-Nov-14,Gold,Fuel,F,138999
9087,"Bengaluru, India",13-Mar-15,Platinum,Fuel,F,293962
9088,"Delhi, India",20-Oct-13,Gold,Grocery,M,264192
9089,"Greater Mumbai, India",8-Mar-14,Platinum,Entertainment,F,120514
9090,"Greater Mumbai, India",22-Jan-15,Platinum,Entertainment,F,206131
9091,"Ahmedabad, India",4-Mar-14,Silver,Entertainment,M,122134
9092,"Ahmedabad, India",14-Apr-14,Platinum,Grocery,F,206164
9093,"Ahmedabad, India",31-Mar-14,Platinum,Bills,F,217773
9094,"Bengaluru, India",11-Feb-14,Gold,Fuel,M,73682
9095,"Delhi, India",12-Feb-14,Platinum,Food,M,127418
9096,"Greater Mumbai, India",30-May-14,Platinum,Food,M,48792
9097,"Ahmedabad, India",15-Nov-14,Gold,Bills,M,78712
9098,"Delhi, India",28-Nov-13,Platinum,Food,F,197720
9099,"Greater Mumbai, India",5-Feb-14,Signature,Food,M,59190
9100,"Ahmedabad, India",14-Mar-15,Platinum,Grocery,F,164340
9101,"Ahmedabad, India",21-Dec-13,Platinum,Fuel,M,59300
9102,"Bengaluru, India",8-Feb-15,Silver,Fuel,M,158416
9103,"Ahmedabad, India",2-Dec-14,Silver,Fuel,M,71250
9104,"Ahmedabad, India",1-Sep-14,Signature,Fuel,M,161252
9105,"Greater Mumbai, India",5-Dec-13,Signature,Entertainment,F,85557
9106,"Ahmedabad, India",26-Jun-14,Signature,Entertainment,M,291321
9107,"Bengaluru, India",30-Mar-14,Platinum,Bills,F,21821
9108,"Delhi, India",27-Feb-15,Platinum,Food,M,127295
9109,"Bengaluru, India",30-Nov-13,Silver,Food,M,221240
9110,"Ahmedabad, India",22-Feb-15,Silver,Fuel,F,295948
9111,"Ahmedabad, India",25-Jan-14,Signature,Entertainment,M,97554
9112,"Delhi, India",5-Oct-14,Signature,Grocery,M,43548
9113,"Bengaluru, India",10-Feb-14,Platinum,Bills,F,94210
9114,"Greater Mumbai, India",7-Oct-13,Platinum,Fuel,F,126821
9115,"Greater Mumbai, India",18-Feb-15,Signature,Food,M,124803
9116,"Greater Mumbai, India",25-May-15,Signature,Grocery,M,28035
9117,"Bengaluru, India",5-Apr-15,Gold,Fuel,F,57831
9118,"Greater Mumbai, India",8-Mar-14,Signature,Food,F,247273
9119,"Bengaluru, India",10-Aug-14,Platinum,Fuel,F,173968
9120,"Bengaluru, India",10-Oct-13,Platinum,Food,M,95964
9121,"Bengaluru, India",29-Oct-14,Platinum,Bills,M,115743
9122,"Bengaluru, India",11-Apr-15,Signature,Grocery,F,41379
9123,"Delhi, India",23-Sep-14,Gold,Grocery,M,213574
9124,"Greater Mumbai, India",21-Feb-15,Gold,Entertainment,F,211261
9125,"Delhi, India",5-Jun-14,Platinum,Food,M,70704
9126,"Ahmedabad, India",19-Apr-14,Signature,Food,M,116859
9127,"Greater Mumbai, India",24-Dec-14,Platinum,Grocery,F,71375
9128,"Bengaluru, India",14-May-15,Platinum,Grocery,M,240167
9129,"Bengaluru, India",12-Oct-13,Silver,Bills,F,143847
9130,"Greater Mumbai, India",22-Oct-13,Gold,Food,F,139453
9131,"Bengaluru, India",8-Apr-14,Signature,Entertainment,M,56909
9132,"Ahmedabad, India",21-Oct-13,Platinum,Grocery,F,67116
9133,"Ahmedabad, India",2-Apr-14,Signature,Entertainment,M,73311
9134,"Ahmedabad, India",21-Dec-13,Gold,Entertainment,F,293432
9135,"Greater Mumbai, India",28-Nov-13,Signature,Grocery,M,294809
9136,"Bengaluru, India",18-Apr-15,Signature,Food,M,54346
9137,"Delhi, India",19-Apr-14,Signature,Fuel,M,153957
9138,"Delhi, India",6-May-14,Gold,Entertainment,F,55228
9139,"Delhi, India",12-Aug-14,Silver,Grocery,F,54197
9140,"Greater Mumbai, India",7-Feb-15,Platinum,Bills,F,247030
9141,"Delhi, India",5-Jul-14,Signature,Fuel,F,177764
9142,"Ahmedabad, India",17-Apr-15,Gold,Grocery,M,231697
9143,"Ahmedabad, India",20-Dec-14,Silver,Grocery,F,91817
9144,"Ahmedabad, India",12-Feb-15,Platinum,Entertainment,M,119944
9145,"Delhi, India",27-Jan-14,Signature,Food,F,224755
9146,"Ahmedabad, India",12-May-15,Silver,Fuel,M,70082
9147,"Greater Mumbai, India",30-May-14,Silver,Bills,M,137443
9148,"Ahmedabad, India",26-Sep-14,Silver,Grocery,M,204498
9149,"Bengaluru, India",31-Jan-15,Platinum,Food,F,213485
9150,"Greater Mumbai, India",24-Feb-15,Signature,Grocery,F,85023
9151,"Delhi, India",3-Apr-14,Gold,Food,M,17941
9152,"Greater Mumbai, India",1-Feb-15,Gold,Food,M,201331
9153,"Bengaluru, India",27-Jul-14,Platinum,Entertainment,F,96588
9154,"Delhi, India",18-Nov-13,Silver,Grocery,M,88366
9155,"Delhi, India",14-May-14,Gold,Grocery,F,242795
9156,"Greater Mumbai, India",11-Feb-15,Silver,Grocery,M,28264
9157,"Greater Mumbai, India",19-Jul-14,Platinum,Entertainment,M,42107
9158,"Ahmedabad, India",10-Jul-14,Platinum,Entertainment,F,64097
9159,"Greater Mumbai, India",14-May-15,Silver,Grocery,M,266343
9160,"Delhi, India",21-Jul-14,Signature,Entertainment,F,127642
9161,"Bengaluru, India",11-Nov-14,Gold,Grocery,M,66461
9162,"Delhi, India",6-Oct-14,Gold,Fuel,F,216535
9163,"Ahmedabad, India",24-Apr-15,Silver,Entertainment,F,284724
9164,"Bengaluru, India",21-Mar-15,Gold,Grocery,M,178215
9165,"Delhi, India",5-Nov-13,Platinum,Entertainment,M,175622
9166,"Bengaluru, India",14-Aug-14,Platinum,Entertainment,F,274158
9167,"Ahmedabad, India",2-Oct-14,Gold,Fuel,F,14500
9168,"Delhi, India",7-Oct-14,Platinum,Grocery,M,290303
9169,"Delhi, India",1-Mar-14,Silver,Grocery,F,145785
9170,"Delhi, India",10-Feb-14,Gold,Food,M,105396
9171,"Bengaluru, India",2-Jan-14,Gold,Fuel,F,198624
9172,"Ahmedabad, India",30-Apr-14,Platinum,Grocery,F,35078
9173,"Greater Mumbai, India",16-Oct-14,Platinum,Grocery,F,93326
9174,"Greater Mumbai, India",14-Apr-15,Signature,Bills,F,16007
9175,"Delhi, India",8-Mar-14,Silver,Food,M,52592
9176,"Delhi, India",9-Apr-15,Platinum,Entertainment,M,250004
9177,"Greater Mumbai, India",2-Dec-14,Platinum,Grocery,M,177774
9178,"Delhi, India",13-Nov-14,Silver,Bills,F,239173
9179,"Ahmedabad, India",7-Jul-14,Silver,Entertainment,F,181105
9180,"Delhi, India",20-Jun-14,Signature,Bills,F,253670
9181,"Bengaluru, India",8-Aug-14,Platinum,Entertainment,F,39084
9182,"Bengaluru, India",22-Apr-15,Platinum,Grocery,F,291856
9183,"Bengaluru, India",27-Mar-14,Signature,Grocery,F,155676
9184,"Delhi, India",7-Jul-14,Signature,Grocery,F,62797
9185,"Delhi, India",24-May-15,Silver,Food,F,237371
9186,"Greater Mumbai, India",12-Oct-14,Gold,Fuel,M,40515
9187,"Ahmedabad, India",28-Apr-15,Platinum,Food,M,237370
9188,"Greater Mumbai, India",19-Jul-14,Signature,Grocery,M,7062
9189,"Bengaluru, India",14-Mar-14,Silver,Fuel,M,199163
9190,"Bengaluru, India",7-Apr-14,Silver,Entertainment,F,127556
9191,"Ahmedabad, India",21-Sep-14,Signature,Bills,F,28604
9192,"Bengaluru, India",29-Apr-15,Platinum,Food,F,291511
9193,"Greater Mumbai, India",15-Nov-13,Signature,Bills,F,215710
9194,"Ahmedabad, India",11-Apr-15,Platinum,Fuel,F,58228
9195,"Greater Mumbai, India",22-Jul-14,Silver,Fuel,F,259462
9196,"Bengaluru, India",22-Feb-14,Silver,Entertainment,M,227926
9197,"Delhi, India",15-Jun-14,Platinum,Food,M,211632
9198,"Delhi, India",19-Mar-14,Signature,Bills,F,138569
9199,"Greater Mumbai, India",9-Jan-14,Gold,Bills,M,77329
9200,"Greater Mumbai, India",8-Oct-14,Signature,Bills,M,120658
9201,"Delhi, India",1-Apr-14,Signature,Entertainment,M,261259
9202,"Delhi, India",18-Dec-13,Platinum,Fuel,M,170892
9203,"Bengaluru, India",11-Dec-13,Silver,Fuel,F,196118
9204,"Greater Mumbai, India",25-Nov-14,Signature,Food,M,222336
9205,"Ahmedabad, India",16-Aug-14,Silver,Entertainment,M,84733
9206,"Greater Mumbai, India",30-Aug-14,Platinum,Entertainment,M,155557
9207,"Delhi, India",19-Dec-13,Signature,Entertainment,F,252155
9208,"Ahmedabad, India",5-Oct-13,Silver,Entertainment,F,299794
9209,"Ahmedabad, India",27-Feb-15,Signature,Fuel,M,102495
9210,"Delhi, India",8-May-15,Signature,Food,F,139827
9211,"Delhi, India",29-May-14,Signature,Entertainment,M,77029
9212,"Delhi, India",20-Dec-13,Signature,Bills,M,84626
9213,"Delhi, India",9-Apr-14,Gold,Fuel,F,46791
9214,"Ahmedabad, India",10-Jun-14,Signature,Bills,M,27083
9215,"Delhi, India",14-Jan-15,Silver,Fuel,M,29420
9216,"Ahmedabad, India",29-Dec-13,Platinum,Entertainment,F,92849
9217,"Bengaluru, India",14-Jul-14,Platinum,Entertainment,M,81446
9218,"Ahmedabad, India",25-Feb-15,Signature,Food,F,276413
9219,"Delhi, India",20-Dec-14,Silver,Entertainment,F,143500
9220,"Ahmedabad, India",19-Dec-13,Platinum,Bills,M,173723
9221,"Bengaluru, India",13-Nov-13,Gold,Food,M,10036
9222,"Greater Mumbai, India",19-Dec-13,Gold,Grocery,F,238722
9223,"Delhi, India",25-Jan-14,Signature,Grocery,F,274189
9224,"Greater Mumbai, India",9-Apr-15,Silver,Grocery,F,186894
9225,"Greater Mumbai, India",9-Dec-13,Gold,Entertainment,F,208381
9226,"Ahmedabad, India",14-Nov-13,Gold,Food,M,9536
9227,"Delhi, India",23-Apr-15,Signature,Fuel,M,201485
9228,"Bengaluru, India",8-Oct-14,Platinum,Entertainment,F,130056
9229,"Bengaluru, India",10-Feb-14,Signature,Entertainment,M,51932
9230,"Bengaluru, India",24-Jan-15,Gold,Entertainment,F,299149
9231,"Greater Mumbai, India",29-Oct-13,Silver,Bills,M,163061
9232,"Delhi, India",24-Dec-14,Signature,Entertainment,F,97898
9233,"Bengaluru, India",6-Mar-14,Platinum,Fuel,F,127031
9234,"Greater Mumbai, India",3-Mar-15,Platinum,Grocery,F,218798
9235,"Greater Mumbai, India",21-Sep-14,Silver,Food,M,243371
9236,"Ahmedabad, India",29-May-14,Gold,Food,F,246788
9237,"Bengaluru, India",21-Feb-15,Silver,Bills,M,218321
9238,"Greater Mumbai, India",15-Oct-13,Silver,Fuel,F,34279
9239,"Ahmedabad, India",6-May-15,Gold,Entertainment,M,208300
9240,"Ahmedabad, India",3-Jan-15,Gold,Fuel,M,67720
9241,"Bengaluru, India",14-Nov-13,Gold,Fuel,M,63448
9242,"Ahmedabad, India",23-Mar-14,Gold,Grocery,M,69552
9243,"Delhi, India",23-Oct-13,Platinum,Fuel,F,241636
9244,"Delhi, India",4-Oct-13,Silver,Fuel,M,203722
9245,"Bengaluru, India",26-Apr-14,Gold,Food,M,35087
9246,"Delhi, India",19-Jul-14,Silver,Bills,M,61915
9247,"Ahmedabad, India",2-Feb-15,Platinum,Grocery,F,14976
9248,"Greater Mumbai, India",17-May-14,Silver,Bills,M,97677
9249,"Greater Mumbai, India",6-Dec-14,Silver,Entertainment,F,162956
9250,"Bengaluru, India",4-Mar-14,Gold,Entertainment,F,25127
9251,"Bengaluru, India",27-Oct-14,Signature,Bills,M,6453
9252,"Bengaluru, India",12-Nov-14,Platinum,Food,F,120623
9253,"Bengaluru, India",21-Nov-14,Platinum,Fuel,M,221402
9254,"Greater Mumbai, India",6-Nov-13,Silver,Food,F,252321
9255,"Delhi, India",23-May-14,Signature,Bills,F,137300
9256,"Bengaluru, India",24-Jul-14,Gold,Fuel,F,270789
9257,"Greater Mumbai, India",10-Jan-14,Gold,Bills,F,16364
9258,"Bengaluru, India",27-Apr-14,Platinum,Grocery,M,99555
9259,"Bengaluru, India",2-Apr-15,Signature,Bills,M,195471
9260,"Ahmedabad, India",16-May-15,Platinum,Food,F,212883
9261,"Bengaluru, India",28-Sep-14,Gold,Bills,M,231594
9262,"Greater Mumbai, India",5-May-15,Platinum,Bills,F,243365
9263,"Greater Mumbai, India",12-Apr-15,Gold,Grocery,F,140414
9264,"Bengaluru, India",24-Oct-13,Platinum,Grocery,F,204207
9265,"Greater Mumbai, India",13-May-14,Silver,Entertainment,M,97627
9266,"Bengaluru, India",1-Jan-15,Gold,Bills,F,99043
9267,"Ahmedabad, India",20-Apr-15,Signature,Entertainment,F,29305
9268,"Greater Mumbai, India",25-Jun-14,Silver,Entertainment,M,170482
9269,"Greater Mumbai, India",4-Sep-14,Gold,Grocery,F,149418
9270,"Delhi, India",19-Apr-14,Signature,Food,M,34634
9271,"Delhi, India",23-May-15,Gold,Bills,M,130793
9272,"Delhi, India",28-Nov-13,Platinum,Grocery,M,47366
9273,"Ahmedabad, India",4-Jan-15,Signature,Entertainment,M,166187
9274,"Delhi, India",30-Nov-14,Signature,Grocery,M,256301
9275,"Greater Mumbai, India",1-Jan-15,Signature,Grocery,F,143674
9276,"Ahmedabad, India",24-Oct-14,Signature,Food,F,237449
9277,"Bengaluru, India",24-Feb-14,Signature,Entertainment,M,7317
9278,"Bengaluru, India",5-Nov-13,Silver,Bills,M,55382
9279,"Greater Mumbai, India",11-Apr-14,Signature,Bills,M,156779
9280,"Ahmedabad, India",18-Feb-14,Gold,Entertainment,M,211521
9281,"Delhi, India",3-Apr-15,Platinum,Fuel,F,275211
9282,"Delhi, India",23-Feb-15,Silver,Food,F,39837
9283,"Greater Mumbai, India",14-Oct-14,Silver,Entertainment,M,46552
9284,"Delhi, India",7-Jun-14,Silver,Bills,M,251840
9285,"Greater Mumbai, India",25-Jan-15,Silver,Grocery,F,188730
9286,"Ahmedabad, India",24-Mar-15,Silver,Bills,F,97976
9287,"Bengaluru, India",11-Dec-14,Signature,Entertainment,M,59082
9288,"Ahmedabad, India",3-Dec-13,Platinum,Bills,F,292558
9289,"Delhi, India",27-Jun-14,Signature,Entertainment,F,131378
9290,"Delhi, India",23-May-14,Gold,Bills,F,208505
9291,"Bengaluru, India",19-Nov-14,Silver,Fuel,F,280674
9292,"Greater Mumbai, India",21-Feb-14,Silver,Bills,M,200953
9293,"Delhi, India",13-Oct-14,Silver,Fuel,M,277775
9294,"Bengaluru, India",4-Aug-14,Gold,Grocery,F,25018
9295,"Ahmedabad, India",19-Jan-14,Signature,Grocery,M,17334
9296,"Bengaluru, India",8-Dec-13,Platinum,Fuel,M,24651
9297,"Bengaluru, India",25-Mar-14,Silver,Food,F,290962
9298,"Ahmedabad, India",7-Sep-14,Platinum,Fuel,F,224563
9299,"Ahmedabad, India",13-Apr-15,Silver,Bills,F,153008
9300,"Bengaluru, India",28-Oct-14,Platinum,Grocery,M,125571
9301,"Greater Mumbai, India",14-Nov-13,Gold,Fuel,F,160452
9302,"Delhi, India",21-Feb-15,Platinum,Grocery,M,6403
9303,"Greater Mumbai, India",25-Feb-15,Platinum,Fuel,M,72503
9304,"Greater Mumbai, India",25-Jan-14,Platinum,Bills,M,2412
9305,"Ahmedabad, India",23-May-15,Signature,Fuel,F,26767
9306,"Bengaluru, India",14-May-14,Platinum,Entertainment,M,289851
9307,"Bengaluru, India",13-Feb-14,Platinum,Entertainment,F,55524
9308,"Greater Mumbai, India",29-Oct-13,Silver,Grocery,M,186831
9309,"Ahmedabad, India",30-Oct-14,Silver,Grocery,F,84637
9310,"Bengaluru, India",16-Mar-15,Signature,Grocery,M,130927
9311,"Greater Mumbai, India",19-Sep-14,Gold,Food,F,108700
9312,"Greater Mumbai, India",19-Dec-14,Gold,Food,M,293888
9313,"Greater Mumbai, India",2-Apr-15,Silver,Entertainment,M,268971
9314,"Bengaluru, India",26-Oct-14,Gold,Entertainment,M,238243
9315,"Delhi, India",2-May-15,Platinum,Bills,M,126909
9316,"Ahmedabad, India",20-Jan-14,Silver,Grocery,M,133720
9317,"Delhi, India",9-Jan-15,Gold,Bills,M,232892
9318,"Delhi, India",21-Mar-15,Silver,Food,F,234311
9319,"Greater Mumbai, India",3-Jun-14,Platinum,Grocery,F,88406
9320,"Delhi, India",28-Oct-14,Gold,Fuel,F,136586
9321,"Ahmedabad, India",14-Jul-14,Platinum,Food,M,82318
9322,"Greater Mumbai, India",19-Nov-13,Silver,Bills,M,138908
9323,"Ahmedabad, India",30-Jan-14,Platinum,Fuel,F,243415
9324,"Greater Mumbai, India",14-Feb-15,Signature,Fuel,F,58327
9325,"Greater Mumbai, India",17-Mar-14,Silver,Fuel,M,124518
9326,"Delhi, India",2-Aug-14,Gold,Bills,F,292384
9327,"Greater Mumbai, India",1-Jan-14,Signature,Entertainment,M,123151
9328,"Ahmedabad, India",11-Apr-14,Platinum,Food,F,153741
9329,"Delhi, India",6-Dec-13,Signature,Fuel,F,30600
9330,"Delhi, India",14-Apr-15,Gold,Grocery,M,67283
9331,"Delhi, India",9-Nov-13,Gold,Fuel,F,48795
9332,"Delhi, India",9-Nov-14,Platinum,Grocery,F,265814
9333,"Delhi, India",3-Jan-14,Platinum,Entertainment,M,161229
9334,"Greater Mumbai, India",17-Sep-14,Signature,Food,F,37992
9335,"Bengaluru, India",11-Jul-14,Gold,Fuel,F,250567
9336,"Bengaluru, India",28-Mar-14,Signature,Entertainment,F,22935
9337,"Greater Mumbai, India",4-Feb-14,Gold,Fuel,F,209044
9338,"Greater Mumbai, India",4-Oct-14,Platinum,Fuel,M,140981
9339,"Bengaluru, India",6-May-15,Gold,Grocery,M,48454
9340,"Delhi, India",3-Aug-14,Silver,Bills,F,183410
9341,"Ahmedabad, India",14-Aug-14,Gold,Bills,F,215825
9342,"Greater Mumbai, India",6-Apr-15,Silver,Grocery,M,53421
9343,"Greater Mumbai, India",6-Jul-14,Silver,Bills,F,197324
9344,"Ahmedabad, India",5-Jun-14,Silver,Fuel,M,126480
9345,"Delhi, India",22-Jun-14,Platinum,Fuel,M,152133
9346,"Greater Mumbai, India",29-Oct-14,Silver,Grocery,M,204543
9347,"Bengaluru, India",12-Dec-13,Platinum,Entertainment,F,39764
9348,"Bengaluru, India",11-Nov-14,Platinum,Grocery,F,261128
9349,"Delhi, India",29-Oct-13,Platinum,Grocery,F,130553
9350,"Greater Mumbai, India",10-Jan-14,Silver,Fuel,F,42172
9351,"Ahmedabad, India",23-Nov-14,Gold,Bills,F,8229
9352,"Bengaluru, India",9-Mar-15,Signature,Food,M,239844
9353,"Ahmedabad, India",2-Dec-13,Silver,Bills,F,13608
9354,"Ahmedabad, India",5-May-15,Signature,Bills,M,65917
9355,"Greater Mumbai, India",23-Oct-13,Signature,Bills,F,78746
9356,"Greater Mumbai, India",12-Jul-14,Platinum,Bills,M,202101
9357,"Bengaluru, India",5-Nov-13,Platinum,Grocery,M,21767
9358,"Delhi, India",19-Oct-14,Silver,Fuel,M,95379
9359,"Greater Mumbai, India",20-Sep-14,Gold,Food,M,256632
9360,"Bengaluru, India",17-Sep-14,Signature,Grocery,M,299550
9361,"Delhi, India",20-Feb-14,Gold,Bills,M,118900
9362,"Bengaluru, India",31-Dec-14,Silver,Grocery,M,286646
9363,"Greater Mumbai, India",7-Sep-14,Silver,Entertainment,F,138604
9364,"Bengaluru, India",15-Dec-13,Gold,Fuel,F,296451
9365,"Greater Mumbai, India",24-Jul-14,Platinum,Bills,F,205657
9366,"Greater Mumbai, India",15-May-14,Gold,Food,M,166952
9367,"Delhi, India",23-May-14,Silver,Bills,M,268149
9368,"Bengaluru, India",4-Feb-14,Silver,Food,M,171570
9369,"Delhi, India",9-Nov-14,Platinum,Food,F,152712
9370,"Bengaluru, India",16-Jan-14,Gold,Fuel,F,123317
9371,"Bengaluru, India",30-Aug-14,Signature,Food,M,61238
9372,"Delhi, India",16-Nov-13,Gold,Entertainment,M,219821
9373,"Ahmedabad, India",19-Apr-14,Gold,Grocery,M,132793
9374,"Greater Mumbai, India",24-Mar-14,Platinum,Bills,M,219405
9375,"Bengaluru, India",18-Feb-14,Signature,Entertainment,F,120882
9376,"Bengaluru, India",6-Jul-14,Silver,Food,M,83767
9377,"Greater Mumbai, India",1-Mar-15,Platinum,Grocery,F,264188
9378,"Greater Mumbai, India",28-Dec-13,Signature,Fuel,M,180717
9379,"Bengaluru, India",14-Sep-14,Platinum,Food,M,101453
9380,"Greater Mumbai, India",11-May-14,Platinum,Fuel,M,194107
9381,"Delhi, India",19-Nov-14,Signature,Entertainment,M,230228
9382,"Bengaluru, India",2-Mar-14,Silver,Entertainment,M,21075
9383,"Delhi, India",30-Dec-14,Signature,Entertainment,M,254577
9384,"Delhi, India",8-Nov-14,Signature,Entertainment,F,195044
9385,"Delhi, India",10-Apr-15,Signature,Bills,F,99352
9386,"Bengaluru, India",5-Mar-14,Silver,Entertainment,M,124349
9387,"Ahmedabad, India",9-Apr-14,Gold,Fuel,F,108397
9388,"Delhi, India",10-Aug-14,Signature,Fuel,F,31522
9389,"Greater Mumbai, India",30-May-14,Signature,Grocery,F,194236
9390,"Delhi, India",12-Dec-14,Silver,Food,M,139126
9391,"Bengaluru, India",5-May-15,Silver,Entertainment,F,255951
9392,"Greater Mumbai, India",25-May-15,Silver,Food,F,263843
9393,"Ahmedabad, India",26-May-15,Signature,Fuel,F,281436
9394,"Delhi, India",22-Mar-15,Gold,Fuel,F,199662
9395,"Greater Mumbai, India",26-Apr-14,Gold,Fuel,F,161719
9396,"Greater Mumbai, India",7-Feb-14,Signature,Food,M,144714
9397,"Bengaluru, India",7-Mar-14,Signature,Grocery,M,131187
9398,"Greater Mumbai, India",6-Apr-15,Gold,Bills,M,206051
9399,"Bengaluru, India",4-Jun-14,Gold,Entertainment,F,6146
9400,"Greater Mumbai, India",13-May-15,Signature,Bills,M,55545
9401,"Delhi, India",6-Apr-15,Silver,Grocery,M,266421
9402,"Delhi, India",16-Jul-14,Gold,Entertainment,F,276783
9403,"Ahmedabad, India",26-May-14,Gold,Grocery,M,262316
9404,"Bengaluru, India",27-Jun-14,Gold,Food,M,137029
9405,"Greater Mumbai, India",12-Oct-13,Gold,Grocery,M,131410
9406,"Greater Mumbai, India",12-Oct-13,Signature,Entertainment,F,219848
9407,"Delhi, India",7-Mar-14,Silver,Food,M,17906
9408,"Ahmedabad, India",29-Jul-14,Signature,Grocery,F,57290
9409,"Delhi, India",20-Apr-15,Signature,Bills,M,196438
9410,"Ahmedabad, India",30-Sep-14,Gold,Grocery,M,195536
9411,"Bengaluru, India",21-Jun-14,Signature,Bills,M,24767
9412,"Ahmedabad, India",19-Mar-14,Signature,Food,M,125532
9413,"Greater Mumbai, India",7-Apr-14,Gold,Food,M,38343
9414,"Greater Mumbai, India",7-Sep-14,Platinum,Entertainment,F,209150
9415,"Bengaluru, India",13-Feb-15,Signature,Fuel,M,186443
9416,"Bengaluru, India",2-Jun-14,Signature,Grocery,F,116721
9417,"Ahmedabad, India",9-Mar-14,Platinum,Food,M,206855
9418,"Ahmedabad, India",4-Oct-13,Silver,Entertainment,M,89155
9419,"Delhi, India",22-Feb-14,Gold,Food,M,128085
9420,"Delhi, India",16-Dec-14,Platinum,Fuel,M,144601
9421,"Ahmedabad, India",3-Feb-14,Gold,Food,M,111791
9422,"Bengaluru, India",17-Oct-14,Platinum,Food,M,169644
9423,"Bengaluru, India",25-Nov-13,Silver,Bills,M,67059
9424,"Greater Mumbai, India",12-Apr-14,Platinum,Food,F,284313
9425,"Ahmedabad, India",25-Nov-13,Signature,Bills,M,258859
9426,"Ahmedabad, India",8-Aug-14,Platinum,Fuel,M,3707
9427,"Bengaluru, India",4-Oct-13,Gold,Fuel,F,29929
9428,"Delhi, India",6-Oct-13,Signature,Fuel,F,14522
9429,"Greater Mumbai, India",13-Mar-14,Platinum,Grocery,F,289592
9430,"Delhi, India",4-Jan-14,Signature,Entertainment,M,81431
9431,"Delhi, India",18-Jan-15,Signature,Bills,F,26279
9432,"Greater Mumbai, India",27-Feb-15,Signature,Grocery,M,283843
9433,"Greater Mumbai, India",7-Apr-14,Signature,Entertainment,M,54024
9434,"Ahmedabad, India",27-Nov-14,Silver,Food,F,49178
9435,"Ahmedabad, India",26-Jan-14,Silver,Food,M,3681
9436,"Bengaluru, India",4-Mar-15,Gold,Grocery,F,62128
9437,"Ahmedabad, India",25-Dec-13,Gold,Food,F,244528
9438,"Ahmedabad, India",26-Feb-15,Platinum,Entertainment,F,96351
9439,"Bengaluru, India",4-Mar-14,Gold,Bills,F,17578
9440,"Delhi, India",24-Oct-14,Silver,Fuel,F,282550
9441,"Greater Mumbai, India",27-Nov-14,Platinum,Food,F,105598
9442,"Bengaluru, India",29-May-14,Gold,Food,M,98853
9443,"Greater Mumbai, India",5-Jan-15,Platinum,Fuel,F,143453
9444,"Delhi, India",1-Dec-14,Signature,Food,F,278167
9445,"Bengaluru, India",28-Oct-13,Gold,Entertainment,M,198887
